Order Date,Order ID,Product Name,Category Name,Store Name,Region,Qty,Unit Price,Cost Price,Stock Level
2025-08-02,ORD-11498,Dell XPS 15,Electronics,Mumbai West,West,1.0,140000,110000,47
2025-08-02,ORD-11499,Solid Wood Dining Table,Furniture,Kolkata South,East,3.0,45000,30000,64
2025-08-03,ORD-11500,iPad Air 5th Gen,Electronics,Kolkata South,East,3.0,55000,42000,131
2025-08-03,ORD-11501,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,3.0,28000,20000,125
2025-08-03,ORD-11502,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,8.0,650,380,107
2025-08-03,ORD-11503,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,1.0,49000,38000,86
2025-08-03,ORD-11504,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,115
2025-08-03,ORD-11505,Adidas Ultraboost,Apparel,Chennai Central,South,1.0,12000,7000,72
2025-08-03,ORD-11506,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,3.0,1400,950,99
2025-08-03,ORD-11507,Ergonomic Office Chair,Furniture,Chennai Central,South,1.0,18000,11000,137
2025-08-03,ORD-11508,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,5.0,1400,950,78
2025-08-03,ORD-11509,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,3.0,28000,20000,28
2025-08-03,ORD-11510,Solid Wood Dining Table,Furniture,Chennai Central,South,4.0,45000,30000,39
2025-08-03,ORD-11511,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,1.0,1400,950,111
2025-08-04,ORD-11512,Samsung Galaxy S24,Electronics,Chennai Central,South,4.0,90000,72000,29
2025-08-04,ORD-11513,Standing Desk Dual Motor,Furniture,Chennai Central,South,1.0,32000,21000,29
2025-08-04,ORD-11514,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,4.0,49000,38000,3
2025-08-04,ORD-11515,Puma Track Pants,Apparel,Kolkata South,East,1.0,2200,1100,131
2025-08-04,ORD-11516,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,6.0,1200,750,21
2025-08-04,ORD-11517,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,41
2025-08-05,ORD-11518,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,2.0,49000,38000,47
2025-08-05,ORD-11519,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,4.0,60000,40000,128
2025-08-05,ORD-11520,Levi's Denim Jacket,Apparel,Mumbai West,West,1.0,4500,2400,30
2025-08-05,ORD-11521,Adidas Ultraboost,Apparel,Kolkata South,East,4.0,12000,7000,146
2025-08-06,ORD-11522,Solid Wood Dining Table,Furniture,Mumbai West,West,4.0,45000,30000,94
2025-08-06,ORD-11523,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,3.0,18500,12500,17
2025-08-06,ORD-11524,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,2.0,12500,8500,144
2025-08-06,ORD-11525,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,3.0,49000,38000,65
2025-08-06,ORD-11526,Nike Air Max Sneakers,Apparel,Delhi North,North,2.0,9500,5500,136
2025-08-06,ORD-11527,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,5.0,650,380,122
2025-08-07,ORD-11528,Nike Air Max Sneakers,Apparel,Bengaluru East,South,1.0,9500,5500,141
2025-08-07,ORD-11529,Nike Air Max Sneakers,Apparel,Mumbai West,West,2.0,9500,5500,134
2025-08-07,ORD-11530,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,4.0,12500,8500,99
2025-08-07,ORD-11531,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,1.0,850,580,107
2025-08-07,ORD-11532,iPhone 15 Pro,Electronics,Delhi North,North,1.0,120000,95000,44
2025-08-07,ORD-11533,Adidas Ultraboost,Apparel,Bengaluru East,South,2.0,12000,7000,107
2025-08-08,ORD-11534,Samsung Galaxy S24,Electronics,Mumbai West,West,3.0,90000,72000,59
2025-08-08,ORD-11535,Adidas Ultraboost,Apparel,Mumbai West,West,3.0,12000,7000,77
2025-08-08,ORD-11536,Levi's Denim Jacket,Apparel,Chennai Central,South,2.0,4500,2400,82
2025-08-08,ORD-11537,iPhone 15 Pro,Electronics,Mumbai West,West,4.0,120000,95000,43
2025-08-09,ORD-11538,Adidas Ultraboost,Apparel,Bengaluru East,South,2.0,12000,7000,109
2025-08-09,ORD-11539,Solid Wood Dining Table,Furniture,Kolkata South,East,4.0,45000,30000,31
2025-08-09,ORD-11540,Samsung Galaxy S24,Electronics,Mumbai West,West,2.0,90000,72000,64
2025-08-09,ORD-11541,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,3.0,29000,19000,124
2025-08-09,ORD-11542,Nike Air Max Sneakers,Apparel,Kolkata South,East,2.0,9500,5500,90
2025-08-09,ORD-11543,Adidas Ultraboost,Apparel,Mumbai West,West,1.0,12000,7000,86
2025-08-09,ORD-11544,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,68
2025-08-09,ORD-11545,Sony WH-1000XM5 Headphones,Electronics,Kolkata South,East,1.0,28000,20000,57
2025-08-09,ORD-11546,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,3.0,29000,19000,142
2025-08-10,ORD-11547,Premium Basmati Rice 5kg,Grocery,Delhi North,North,8.0,850,580,141
2025-08-10,ORD-11548,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,1.0,650,380,68
2025-08-10,ORD-11549,Levi's Denim Jacket,Apparel,Bengaluru East,South,2.0,4500,2400,116
2025-08-10,ORD-11550,Adidas Ultraboost,Apparel,Bengaluru East,South,4.0,12000,7000,55
2025-08-10,ORD-11551,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,1.0,60000,40000,49
2025-08-10,ORD-11552,MacBook Air M3,Electronics,Bengaluru East,South,3.0,115000,90000,73
2025-08-10,ORD-11553,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,3.0,49000,38000,124
2025-08-10,ORD-11554,Imported Coffee Beans 500g,Grocery,Delhi North,North,6.0,1200,750,84
2025-08-10,ORD-11555,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,4.0,1400,950,82
2025-08-10,ORD-11556,MacBook Air M3,Electronics,Chennai Central,South,3.0,115000,90000,143
2025-08-10,ORD-11557,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,2.0,49000,38000,2
2025-08-11,ORD-11558,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,2.0,12500,8500,99
2025-08-11,ORD-11559,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,2.0,60000,40000,50
2025-08-11,ORD-11560,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,3.0,18500,12500,87
2025-08-11,ORD-11561,Standing Desk Dual Motor,Furniture,Bengaluru East,South,1.0,32000,21000,135
2025-08-12,ORD-11562,Zara Cotton Shirt,Apparel,Mumbai West,West,2.0,2500,1200,68
2025-08-12,ORD-11563,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,8.0,850,580,102
2025-08-12,ORD-11564,MacBook Air M3,Electronics,Mumbai West,West,4.0,115000,90000,121
2025-08-12,ORD-11565,Zara Cotton Shirt,Apparel,Bengaluru East,South,1.0,2500,1200,110
2025-08-12,ORD-11566,Puma Track Pants,Apparel,Mumbai West,West,3.0,2200,1100,17
2025-08-12,ORD-11567,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,7.0,650,380,123
2025-08-12,ORD-11568,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,1.0,650,380,50
2025-08-12,ORD-11569,Adidas Ultraboost,Apparel,Kolkata South,East,4.0,12000,7000,112
2025-08-13,ORD-11570,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,4.0,1400,950,136
2025-08-13,ORD-11571,MacBook Air M3,Electronics,Kolkata South,East,4.0,115000,90000,92
2025-08-13,ORD-11572,Samsung Galaxy S24,Electronics,Chennai Central,South,2.0,90000,72000,23
2025-08-13,ORD-11573,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,2.0,29000,19000,65
2025-08-13,ORD-11574,Sony WH-1000XM5 Headphones,Electronics,Delhi North,North,2.0,28000,20000,74
2025-08-14,ORD-11575,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,1.0,49000,38000,109
2025-08-14,ORD-11576,Adidas Ultraboost,Apparel,Bengaluru East,South,4.0,12000,7000,55
2025-08-14,ORD-11577,Samsung Galaxy S24,Electronics,Kolkata South,East,4.0,90000,72000,137
2025-08-14,ORD-11578,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,2.0,28000,20000,67
2025-08-14,ORD-11579,Standing Desk Dual Motor,Furniture,Bengaluru East,South,2.0,32000,21000,94
2025-08-14,ORD-11580,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,4.0,12500,8500,85
2025-08-15,ORD-11581,Samsung Galaxy S24,Electronics,Bengaluru East,South,1.0,90000,72000,117
2025-08-15,ORD-11582,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,3.0,12500,8500,140
2025-08-15,ORD-11583,Imported Coffee Beans 500g,Grocery,Kolkata South,East,2.0,1200,750,88
2025-08-15,ORD-11584,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,3.0,650,380,121
2025-08-15,ORD-11585,Levi's Denim Jacket,Apparel,Kolkata South,East,4.0,4500,2400,132
2025-08-16,ORD-11586,Puma Track Pants,Apparel,Chennai Central,South,4.0,2200,1100,26
2025-08-16,ORD-11587,Levi's Denim Jacket,Apparel,Delhi North,North,3.0,4500,2400,32
2025-08-16,ORD-11588,Zara Cotton Shirt,Apparel,Bengaluru East,South,1.0,2500,1200,109
2025-08-16,ORD-11589,iPhone 15 Pro,Electronics,Kolkata South,East,3.0,120000,95000,119
2025-08-16,ORD-11590,Premium Basmati Rice 5kg,Grocery,Delhi North,North,1.0,850,580,133
2025-08-16,ORD-11591,iPhone 15 Pro,Electronics,Bengaluru East,South,4.0,120000,95000,102
2025-08-16,ORD-11592,Premium Basmati Rice 5kg,Grocery,Bengaluru East,South,1.0,850,580,79
2025-08-16,ORD-11593,iPad Air 5th Gen,Electronics,Mumbai West,West,3.0,55000,42000,133
2025-08-16,ORD-11594,Imported Coffee Beans 500g,Grocery,Chennai Central,South,4.0,1200,750,127
2025-08-16,ORD-11595,Zara Cotton Shirt,Apparel,Delhi North,North,2.0,2500,1200,58
2025-08-17,ORD-11596,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,3.0,49000,38000,46
2025-08-17,ORD-11597,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,5.0,850,580,54
2025-08-17,ORD-11598,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,1.0,650,380,70
2025-08-17,ORD-11599,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,7.0,1400,950,93
2025-08-17,ORD-11600,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,1.0,1400,950,111
2025-08-17,ORD-11601,Levi's Denim Jacket,Apparel,Delhi North,North,2.0,4500,2400,66
2025-08-17,ORD-11602,iPhone 15 Pro,Electronics,Bengaluru East,South,1.0,120000,95000,18
2025-08-18,ORD-11603,Nike Air Max Sneakers,Apparel,Mumbai West,West,1.0,9500,5500,57
2025-08-18,ORD-11604,Nike Air Max Sneakers,Apparel,Bengaluru East,South,1.0,9500,5500,98
2025-08-18,ORD-11605,Solid Wood Dining Table,Furniture,Kolkata South,East,2.0,45000,30000,116
2025-08-18,ORD-11606,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,2.0,1400,950,106
2025-08-18,ORD-11607,Solid Wood Dining Table,Furniture,Chennai Central,South,4.0,45000,30000,95
2025-08-18,ORD-11608,Sony WH-1000XM5 Headphones,Electronics,Mumbai West,West,4.0,28000,20000,71
2025-08-19,ORD-11609,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,1.0,60000,40000,70
2025-08-19,ORD-11610,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,58
2025-08-19,ORD-11611,Ergonomic Office Chair,Furniture,Kolkata South,East,3.0,18000,11000,114
2025-08-19,ORD-11612,Adidas Ultraboost,Apparel,Mumbai West,West,3.0,12000,7000,138
2025-08-20,ORD-11613,Ergonomic Office Chair,Furniture,Kolkata South,East,4.0,18000,11000,112
2025-08-20,ORD-11614,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,1.0,12500,8500,74
2025-08-20,ORD-11615,Dell XPS 15,Electronics,Chennai Central,South,3.0,140000,110000,75
2025-08-20,ORD-11616,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,1.0,850,580,50
2025-08-21,ORD-11617,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,7.0,650,380,67
2025-08-21,ORD-11618,Samsung Galaxy S24,Electronics,Kolkata South,East,4.0,90000,72000,99
2025-08-21,ORD-11619,Adidas Ultraboost,Apparel,Delhi North,North,1.0,12000,7000,148
2025-08-21,ORD-11620,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,6.0,650,380,102
2025-08-21,ORD-11621,Levi's Denim Jacket,Apparel,Kolkata South,East,1.0,4500,2400,78
2025-08-21,ORD-11622,Puma Track Pants,Apparel,Bengaluru East,South,3.0,2200,1100,61
2025-08-22,ORD-11623,iPhone 15 Pro,Electronics,Bengaluru East,South,1.0,120000,95000,64
2025-08-22,ORD-11624,iPad Air 5th Gen,Electronics,Mumbai West,West,2.0,55000,42000,47
2025-08-22,ORD-11625,Samsung Galaxy S24,Electronics,Kolkata South,East,2.0,90000,72000,75
2025-08-22,ORD-11626,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,4.0,49000,38000,1
2025-08-22,ORD-11627,Zara Cotton Shirt,Apparel,Mumbai West,West,2.0,2500,1200,92
2025-08-22,ORD-11628,Standing Desk Dual Motor,Furniture,Mumbai West,West,3.0,32000,21000,138
2025-08-22,ORD-11629,MacBook Air M3,Electronics,Bengaluru East,South,4.0,115000,90000,57
2025-08-23,ORD-11630,Imported Coffee Beans 500g,Grocery,Kolkata South,East,3.0,1200,750,138
2025-08-23,ORD-11631,Sony WH-1000XM5 Headphones,Electronics,Bengaluru East,South,1.0,28000,20000,91
2025-08-23,ORD-11632,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,2.0,12500,8500,80
2025-08-23,ORD-11633,Imported Coffee Beans 500g,Grocery,Delhi North,North,5.0,1200,750,111
2025-08-23,ORD-11634,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,49
2025-08-23,ORD-11635,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,1.0,850,580,18
2025-08-23,ORD-11636,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,4.0,18500,12500,121
2025-08-23,ORD-11637,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,5.0,650,380,33
2025-08-23,ORD-11638,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,3.0,1400,950,64
2025-08-23,ORD-11639,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,6.0,650,380,29
2025-08-24,ORD-11640,Imported Coffee Beans 500g,Grocery,Mumbai West,West,8.0,1200,750,23
2025-08-24,ORD-11641,Ergonomic Office Chair,Furniture,Mumbai West,West,3.0,18000,11000,131
2025-08-24,ORD-11642,Adidas Ultraboost,Apparel,Mumbai West,West,2.0,12000,7000,18
2025-08-24,ORD-11643,iPhone 15 Pro,Electronics,Bengaluru East,South,4.0,120000,95000,35
2025-08-24,ORD-11644,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,2.0,12500,8500,124
2025-08-24,ORD-11645,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,4.0,60000,40000,93
2025-08-24,ORD-11646,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,3.0,1400,950,83
2025-08-24,ORD-11647,Zara Cotton Shirt,Apparel,Delhi North,North,1.0,2500,1200,58
2025-08-24,ORD-11648,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,7.0,1400,950,149
2025-08-24,ORD-11649,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,3.0,650,380,110
2025-08-24,ORD-11650,Levi's Denim Jacket,Apparel,Mumbai West,West,4.0,4500,2400,61
2025-08-24,ORD-11651,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,2.0,49000,38000,62
2025-08-25,ORD-11652,Adidas Ultraboost,Apparel,Bengaluru East,South,4.0,12000,7000,42
2025-08-25,ORD-11653,Nike Air Max Sneakers,Apparel,Delhi North,North,1.0,9500,5500,111
2025-08-25,ORD-11654,MacBook Air M3,Electronics,Chennai Central,South,3.0,115000,90000,22
2025-08-25,ORD-11655,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,4.0,12500,8500,40
2025-08-25,ORD-11656,iPhone 15 Pro,Electronics,Delhi North,North,1.0,120000,95000,25
2025-08-26,ORD-11657,Puma Track Pants,Apparel,Chennai Central,South,4.0,2200,1100,148
2025-08-26,ORD-11658,Standing Desk Dual Motor,Furniture,Bengaluru East,South,3.0,32000,21000,124
2025-08-26,ORD-11659,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,3.0,60000,40000,76
2025-08-26,ORD-11660,Standing Desk Dual Motor,Furniture,Bengaluru East,South,1.0,32000,21000,106
2025-08-27,ORD-11661,iPhone 15 Pro,Electronics,Bengaluru East,South,4.0,120000,95000,50
2025-08-27,ORD-11662,Dell XPS 15,Electronics,Chennai Central,South,3.0,140000,110000,78
2025-08-27,ORD-11663,Standing Desk Dual Motor,Furniture,Kolkata South,East,4.0,32000,21000,146
2025-08-27,ORD-11664,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,1.0,850,580,107
2025-08-27,ORD-11665,iPad Air 5th Gen,Electronics,Delhi North,North,4.0,55000,42000,74
2025-08-27,ORD-11666,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,1.0,29000,19000,104
2025-08-28,ORD-11667,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,4.0,1400,950,51
2025-08-28,ORD-11668,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,4.0,49000,38000,37
2025-08-28,ORD-11669,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,4.0,29000,19000,44
2025-08-28,ORD-11670,Premium Basmati Rice 5kg,Grocery,Mumbai West,West,3.0,850,580,37
2025-08-28,ORD-11671,Sony WH-1000XM5 Headphones,Electronics,Chennai Central,South,2.0,28000,20000,98
2025-08-28,ORD-11672,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,8.0,650,380,46
2025-08-28,ORD-11673,Puma Track Pants,Apparel,Bengaluru East,South,1.0,2200,1100,100
2025-08-29,ORD-11674,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,4.0,49000,38000,112
2025-08-29,ORD-11675,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,2.0,29000,19000,81
2025-08-29,ORD-11676,MacBook Air M3,Electronics,Chennai Central,South,1.0,115000,90000,37
2025-08-29,ORD-11677,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,47
2025-08-29,ORD-11678,Standing Desk Dual Motor,Furniture,Kolkata South,East,1.0,32000,21000,94
2025-08-30,ORD-11679,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,4.0,12500,8500,96
2025-08-30,ORD-11680,Solid Wood Dining Table,Furniture,Kolkata South,East,2.0,45000,30000,42
2025-08-30,ORD-11681,Organic Extra Virgin Olive Oil 1L,Grocery,Kolkata South,East,6.0,1400,950,52
2025-08-30,ORD-11682,Solid Wood Dining Table,Furniture,Bengaluru East,South,4.0,45000,30000,52
2025-08-30,ORD-11683,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,1.0,18500,12500,96
2025-08-30,ORD-11684,Ergonomic Office Chair,Furniture,Delhi North,North,4.0,18000,11000,70
2025-08-30,ORD-11685,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,6.0,650,380,54
2025-08-31,ORD-11686,Levi's Denim Jacket,Apparel,Chennai Central,South,2.0,4500,2400,139
2025-08-31,ORD-11687,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,7.0,650,380,101
2025-08-31,ORD-11688,Imported Coffee Beans 500g,Grocery,Delhi North,North,7.0,1200,750,33
2025-08-31,ORD-11689,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,2.0,18500,12500,115
2025-08-31,ORD-11690,Samsung Galaxy S24,Electronics,Delhi North,North,1.0,90000,72000,92
2025-08-31,ORD-11691,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,8.0,850,580,138
2025-08-31,ORD-11692,Solid Wood Dining Table,Furniture,Mumbai West,West,2.0,45000,30000,65
2025-08-31,ORD-11693,MacBook Air M3,Electronics,Kolkata South,East,1.0,115000,90000,52
2025-08-31,ORD-11694,Imported Coffee Beans 500g,Grocery,Mumbai West,West,2.0,1200,750,106
2025-08-31,ORD-11695,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,6.0,850,580,126
2025-08-31,ORD-11696,Zara Cotton Shirt,Apparel,Mumbai West,West,1.0,2500,1200,45
2025-08-31,ORD-11697,Zara Cotton Shirt,Apparel,Bengaluru East,South,3.0,2500,1200,59
2025-09-01,ORD-11698,Sony WH-1000XM5 Headphones,Electronics,Bengaluru East,South,3.0,28000,20000,128
2025-09-01,ORD-11699,Ergonomic Office Chair,Furniture,Chennai Central,South,1.0,18000,11000,36
2025-09-01,ORD-11700,Sony WH-1000XM5 Headphones,Electronics,Kolkata South,East,2.0,28000,20000,20
2025-09-01,ORD-11701,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,61
2025-09-01,ORD-11702,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,3.0,1200,750,40
2025-09-01,ORD-11703,Ergonomic Office Chair,Furniture,Kolkata South,East,2.0,18000,11000,118
2025-09-01,ORD-11704,Sony WH-1000XM5 Headphones,Electronics,Kolkata South,East,4.0,28000,20000,31
2025-09-02,ORD-11705,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,1.0,49000,38000,61
2025-09-02,ORD-11706,Nike Air Max Sneakers,Apparel,Kolkata South,East,4.0,9500,5500,95
2025-09-02,ORD-11707,iPhone 15 Pro,Electronics,Mumbai West,West,2.0,120000,95000,56
2025-09-02,ORD-11708,Dell XPS 15,Electronics,Delhi North,North,1.0,140000,110000,36
2025-09-02,ORD-11709,Dell XPS 15,Electronics,Delhi North,North,3.0,140000,110000,58
2025-09-02,ORD-11710,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,1.0,1400,950,147
2025-09-02,ORD-11711,Standing Desk Dual Motor,Furniture,Mumbai West,West,4.0,32000,21000,95
2025-09-02,ORD-11712,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,2.0,18500,12500,40
2025-09-03,ORD-11713,Nike Air Max Sneakers,Apparel,Mumbai West,West,2.0,9500,5500,91
2025-09-03,ORD-11714,Levi's Denim Jacket,Apparel,Kolkata South,East,2.0,4500,2400,106
2025-09-03,ORD-11715,Solid Wood Dining Table,Furniture,Kolkata South,East,4.0,45000,30000,34
2025-09-03,ORD-11716,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,4.0,18500,12500,56
2025-09-04,ORD-11717,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,3.0,1400,950,67
2025-09-04,ORD-11718,iPad Air 5th Gen,Electronics,Delhi North,North,2.0,55000,42000,110
2025-09-04,ORD-11719,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,2.0,12500,8500,95
2025-09-04,ORD-11720,Imported Coffee Beans 500g,Grocery,Chennai Central,South,2.0,1200,750,84
2025-09-04,ORD-11721,Dell XPS 15,Electronics,Chennai Central,South,4.0,140000,110000,31
2025-09-04,ORD-11722,Ergonomic Office Chair,Furniture,Delhi North,North,3.0,18000,11000,84
2025-09-04,ORD-11723,Levi's Denim Jacket,Apparel,Delhi North,North,1.0,4500,2400,40
2025-09-05,ORD-11724,Zara Cotton Shirt,Apparel,Chennai Central,South,1.0,2500,1200,59
2025-09-05,ORD-11725,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,4.0,18500,12500,39
2025-09-05,ORD-11726,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,3.0,18500,12500,84
2025-09-05,ORD-11727,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,2.0,49000,38000,96
2025-09-05,ORD-11728,Premium Basmati Rice 5kg,Grocery,Delhi North,North,8.0,850,580,47
2025-09-05,ORD-11729,Ergonomic Office Chair,Furniture,Kolkata South,East,2.0,18000,11000,47
